rank,manufacturer,num_products,total_ratings,manufacturer_weighted_score,simple_mean_product_rating
13047,wf,3,571.0,4.183182700846454,4.2
13048,fit Charms Bracelet Snake Chain,1,103.0,4.1831695857012505,4.2
13049,Alere,1,103.0,4.1831695857012505,4.2
13050,Swarovski Crystals Bracelet for Women,1,103.0,4.1831695857012505,4.2
13051,Scheppend,1,103.0,4.1831695857012505,4.2
13052,Pony River,1,103.0,4.1831695857012505,4.2
13053,81stgeneration,230,5434.0,4.183161662492727,3.991739130434783
13054,Hafrita,9,157.0,4.1831491994377155,4.2555555555555555
13055,8th Day Fashion,18,659.0,4.183052922361781,4.216666666666667
13056,"pearl ring fit Pandora rings for women ,mermaid ring for girls sterling silver",1,102.0,4.183042082562624,4.2
13057,VALENTIONO,1,102.0,4.183042082562624,4.2
13058,Felicelia,12,310.0,4.1830213264990554,4.108333333333333
13059,Tapp Collections,8,647.0,4.1830185992148605,4.1
13060,SUN-HOME SHINE,2,33.0,4.183013173321373,4.25
13061,Blue Heron,8,190.0,4.182975669518287,4.4625
13062,LA BLINGZ,131,1624.0,4.182962263386074,4.192366412213741
13063,GUESS Factory,2,105.0,4.182945040945467,4.25
13064,lixuan,2,101.0,4.182939820599293,4.35
13065,Daya Empire,1,101.0,4.182912632811194,4.2
13066,UMEYS,1,101.0,4.182912632811194,4.2
13067,Golden Touch LLC.,1,101.0,4.182912632811194,4.2
13068,Watch Box Depot,5,75.0,4.182904913008222,4.38
13069,Forleiton,4,355.0,4.182893721859602,4.2
13070,jewellerybox,6,655.0,4.182885292242571,4.266666666666667
13071,JUNXIN,3,154.0,4.182883050918224,4.033333333333333
13072,Ni36uo0qitian0ozaap,18,194.0,4.182874774233436,4.194444444444445
13073,Pandöra Compatible Style,5,98.0,4.182836573483656,3.9799999999999995
13074,VITACCI,12,368.0,4.182814967273085,4.391666666666667
13075,Tennessee526 brooch pin,8,39.0,4.182782405267149,4.075
13076,mei_gj,1,100.0,4.182781191525126,4.2
13077,Anesidora,1,100.0,4.182781191525126,4.2
13078,Toogm,1,99.0,4.182647712389661,4.2
13079,BXGQCSD,1,99.0,4.182647712389661,4.2
13080,MUATOO,4,396.0,4.182647712389661,4.2
13081,WENYO,10,772.0,4.182645342005027,4.2
13082,SHINNING BEAUTY,4,32.0,4.182624821135677,4.8
13083,Jubling,6,41.0,4.1826219643063824,4.316666666666666
13084,RIVERTREE,45,15327.0,4.182585198112216,4.2
13085,F.ZENI,11,577.0,4.182580719721213,4.2727272727272725
13086,GulCean,20,1168.0,4.1825573761384405,3.9850000000000003
13087,Gemiac,11,175.0,4.182550987233553,4.372727272727273
13088,"Wuhan Tianguantong Trading Co., Ltd",11,88.0,4.182532906753665,4.627272727272727
13089,Lynmos,1,98.0,4.182512147642706,4.2
13090,NY GOLD AND SILVER,1,98.0,4.182512147642706,4.2
13091,Creality,1,98.0,4.182512147642706,4.2
13092,Bodi Hut,3,509.0,4.182494025897646,4.066666666666666
13093,SEAYII,8,1487.0,4.182487097640165,4.05
13094,Chryssa,8,1915.0,4.182486820302093,4.1
13095,OWLE,6,107.0,4.182482858937569,4.416666666666667
13096,ORYOUGO,5,152.0,4.182408982261566,4.279999999999999
13097,Masedy,119,22151.0,4.182405902739232,3.9512605042016804
13098,Marycrafts,23,1334.0,4.182395198253255,3.9956521739130437
13099,10 Stars,4,39.0,4.1823844974790605,4.25
13100,NS Online,1,97.0,4.182374448017845,4.2
13101,Yesui,1,97.0,4.182374448017845,4.2
13102,"Kangchen Electronic Commerce Co., Ltd.",2,194.0,4.182374448017845,4.2
13103,Swarovski Elements,19,49.0,4.182287186069951,3.8631578947368426
13104,Religious Gifts,91,1059.0,4.182280570616188,4.271428571428571
13105,Ifa store,5,472.0,4.182264538061257,4.159999999999999
13106,Mingkejw,1,96.0,4.182234562684654,4.2
13107,BluMou,5,69.0,4.182212946593978,4.279999999999999
13108,Alpine Swiss,2,63.0,4.182146104031427,4.4
13109,Grafzeal,1,95.0,4.182092439186131,4.2
13110,Iprome,31,4210.0,4.182017968465161,3.9741935483870967
13111,Alicia-E,14,77.0,4.182010865350924,4.042857142857143
13112,Ascentix,3,57.0,4.181999652025617,4.533333333333334
13113,LABLINGZ,20,128.0,4.181965022503178,4.1450000000000005
13114,N&N,1,94.0,4.181948023373115,4.2
13115,Fantasee,3,206.0,4.181941313475176,3.9
13116,ZaneGear,6,4268.0,4.181939113186029,4.233333333333333
13117,Lingdong,14,711.0,4.181922947927144,4.214285714285714
13118,QianCraftKits,7,182.0,4.181919609501595,4.2
13119,XUEROU,6,836.0,4.181917513672327,4.15
13120,T Tahari,266,803.0,4.181914396578509,4.039097744360903
13121,LOTONTJ,14,77.0,4.181910398240415,4.321428571428571
13122,BestPysanky,22,52.0,4.181889092840863,4.445454545454545
13123,Enchanted Jewelry,59,222.0,4.181873321123762,4.442372881355933
13124,Macey Worldwide Jewelry,37,490.0,4.181866664120087,4.262162162162162
13125,Enticed Now,25,510.0,4.1818533327043115,4.16
13126,COOEAR,58,2230.0,4.181811143713098,4.194827586206896
13127,yifgo,17,632.0,4.181767634215063,4.088235294117647
13128,Conversation Concepts,14,31.0,4.181696370695233,4.807142857142857
13129,USABride,3,34.0,4.181676770002917,4.233333333333333
13130,MVMT,41,1477.0,4.18165501145323,4.168292682926829
13131,CLEANING PLATES,1,92.0,4.181652089330052,4.2
13132,AIMOU,2,184.0,4.181652089330052,4.2
13133,Loveivy,45,404.0,4.181641792253281,4.228888888888889
13134,ZAKIA,6,1149.0,4.181630817780617,4.183333333333334
13135,Connemara Green Marble (Recess),37,111.0,4.181623650899061,4.440540540540541
13136,AceFun,42,5415.0,4.181581752112909,3.9714285714285715
13137,LINGLADY,6,33.0,4.1815566935553505,4.1000000000000005
13138,DWJSu fit pandöra charms,29,817.0,4.181535248857319,3.8586206896551727
13139,ANITEHI,1,91.0,4.181500453704681,4.2
13140,Argositment,7,32.0,4.181497985774534,4.414285714285714
13141,ETROVES,11,203.0,4.181487169350323,4.0
13142,Amble,5,42.0,4.18147675621932,4.12
13143,Yumay Jewellery,12,137.0,4.1814718190789195,4.491666666666666
13144,CAFLON COMPANY INC,15,274.0,4.1814477831225,4.113333333333333
13145,Harlembling,148,8986.0,4.1814339522299,4.046621621621622
13146,AFFB,10,118.0,4.181411590221248,4.35
13147,LUX ACCESSORIES,4,220.0,4.181399698563405,4.05
13148,MY MOJOYAS,2,162.0,4.1813825102988496,4.2
13149,Centric Brands,21,172.0,4.181367263563601,4.076190476190476
13150,Mslamiso,2,97.0,4.1813552504572975,4.300000000000001
13151,ONEYIM 20191219,2,180.0,4.181346290818887,4.2
13152,Anki HappiGo,1,90.0,4.181346290818887,4.2
13153,CICN,9,810.0,4.181346290818887,4.2
13154,PERIFAIRY,4,44.0,4.181277664120878,4.325
13155,ATDMEI,20,273.0,4.181268411674705,4.3950000000000005
13156,JUNHAN,13,1194.0,4.181223643310118,4.0
13157,JENNY-BABY,5,61.0,4.1812177104643755,3.72
13158,BGHOME,8,67.0,4.181212438570138,4.4875
13159,SPORTIC,1,89.0,4.181189536960221,4.2
13160,"ATHLETE INSPIRED, Inc.",19,50.0,4.181136086178807,4.631578947368421
13161,Forever Queen fit pandora ring,8,581.0,4.181121219205839,3.4125
13162,ZUYUSO,6,166.0,4.18111743612922,4.016666666666667
13163,OUHE,4,364.0,4.181100292591266,3.2
13164,Avaner,3,120.0,4.181058469634561,3.6666666666666665
13165,Envious Gems,25,140.0,4.18103710310087,4.42
13166,THE TRIBAL CHIC,37,410.0,4.181033731932118,4.316216216216216
13167,Leatherman Tread watch Link adapter,1,88.0,4.181030126256495,4.2
13168,Alisa Fastion Jewelry,2,176.0,4.181030126256495,4.2
13169,The Artsy Nomad,2,47.0,4.180971182166234,4.45
13170,Cavallo Mercantile,5,231.0,4.180969944393561,3.9799999999999995
13171,Wearable Treasures,30,609.0,4.180893778584734,4.28
13172,Mifans,1,87.0,4.180867990583472,4.2
13173,NYC Strerling,1,87.0,4.180867990583472,4.2
13174,Zeponny,1,87.0,4.180867990583472,4.2
13175,The Mens Collections,1,87.0,4.180867990583472,4.2
13176,RISINGSUN,4,75.0,4.180855729459078,4.325
13177,Kaps,28,35391.0,4.180765615448533,4.182142857142857
13178,oyeaho,5,55.0,4.180750809753609,4.0600000000000005
13179,ZHENGFEN,14,279.0,4.180732091992492,3.8642857142857143
13180,Ronglry,30,1109.0,4.180729749766835,4.183333333333334
13181,Dcfywl731,144,20825.0,4.180713567426458,3.9013888888888886
13182,BeadSmith,1,86.0,4.180703059467813,4.2
13183,HeroNeo®,2,137.0,4.180702948155339,3.85
13184,World Of Jewelry,58,325.0,4.180652942398605,4.036206896551724
13185,"Shanghai Ximai Trade Co., Ltd.",80,1839.0,4.180581280700277,3.9725
13186,Felgood,6,190.0,4.180538164142904,4.283333333333334
13187,Fulemay,9,765.0,4.180535259984924,4.2
13188,Matoa,1,85.0,4.180535259984924,4.2
13189,Segula Gems,1,85.0,4.180535259984924,4.2
13190,zhouxt,1,85.0,4.180535259984924,4.2
13191,ANFEI,13,218.0,4.180501339928308,3.9923076923076923
13192,Passage 7,11,117.0,4.180439590658028,4.190909090909091
13193,Claddagh Gold,4116,68282.0,4.180428148762244,4.110762876579203
13194,Oasis plus,8,966.0,4.1804249598886605,4.2875
13195,ASWB Jewelry,16,91.0,4.180406137499476,4.525
13196,TRENSYGO,3,84.0,4.180386008287594,4.733333333333333
13197,Basuwell,1,84.0,4.1803645166514585,4.2
13198,CiCi Beauty & Lifestyle,4,336.0,4.1803645166514585,4.2
13199,by Choruslove Charms fits Pandora Chef Hat Bracelet,1,84.0,4.1803645166514585,4.2
13200,fashion.connection,2,437.0,4.18033559421614,3.55
13201,SUKIBOHO Art,12,280.0,4.180301554142598,4.216666666666667
13202,Rocky Mountian Silver,10,60.0,4.180290691160565,4.11
13203,DEVUGGO,3,42.0,4.180282899811509,4.233333333333333
13204,Dahlia,329,6166.0,4.180281181965006,4.014893617021277
13205,Mystical India,14,32.0,4.180272474989945,4.635714285714286
13206,Lkwidi fit Pandora Charms Disney Star Wars Harry Potter Pixar Marvel The Avengers Birthday,7,63.0,4.180245671457843,4.414285714285714
13207,Avon,22,63.0,4.180235111202601,4.513636363636364
13208,PEAKLINK,65,24519.0,4.1802303212262455,4.027692307692308
13209,ovalbuy,115,2639.0,4.18011841038216,4.027826086956521
13210,Sweet Romance Jewelry USA,19,48.0,4.1800777215145,4.415789473684211
13211,Senxido,15,1205.0,4.180047447482156,4.1866666666666665
13212,Dow Ming,123,3913.0,4.180037060117049,3.8739837398373984
13213,BBCS,1,82.0,4.1800138830202345,4.2
13214,Emerald Park Jewelry,174,1472.0,4.179982208916896,4.264942528735633
13215,Cufflinks For Men,20,42.0,4.17991270719428,4.4799999999999995
13216,Goldenlight,14,803.0,4.179893138924184,4.05
13217,Asoodehdelan,70,423.0,4.179865190023152,4.4071428571428575
13218,The StoreKing,9,229.0,4.179862567039036,4.077777777777778
13219,PRK 14,5,115.0,4.179852369663319,4.279999999999999
13220,"HNJ, Inc.",129,1255.0,4.179839067515822,3.9643410852713177
13221,KINFENE,1,81.0,4.17983382791231,4.2
13222,TOPSETOE,1,81.0,4.17983382791231,4.2
13223,ROCC Products,1,81.0,4.17983382791231,4.2
13224,EVEHAP,1,81.0,4.17983382791231,4.2
13225,TABI Valet Tray,1,81.0,4.17983382791231,4.2
13226,XiaoLingBAIHUO,7,60.0,4.179800103806629,4.257142857142857
13227,Sparkle Charms,3,39.0,4.179793654768784,4.633333333333334
13228,SBI fit Pandöra Charms Bracelets,36,941.0,4.179751422239204,4.247222222222223
13229,Timex,10,57.0,4.179744964289615,4.029999999999999
13230,Hero's Pride,10,67.0,4.179726545772929,4.5
13231,SWEETIME,2,128.0,4.179701599942426,4.2
13232,MKEHSH,4,76.0,4.179692791227512,4.2
13233,Harlermoon,41,5441.0,4.179680387642492,4.195121951219512
13234,HMY Jewelry Inc.,215,12666.0,4.179669999670919,3.684186046511628
13235,JW FORWARD,1,80.0,4.179650499075148,4.2
13236,Luckybeads Fit Pandor-a Bracelet & Necklace,1,80.0,4.179650499075148,4.2
13237,Glimkis,1,80.0,4.179650499075148,4.2
13238,WAJJ,9,2653.0,4.179590355195573,3.5555555555555554
13239,ASH'S CHOICE,3,35.0,4.179573962881782,3.966666666666667
13240,"Zhejiang Chengjun Lace Co., Ltd.",6,130.0,4.1795726784911515,4.016666666666667
13241,DarkBlue,6,177.0,4.179543072030686,4.3999999999999995
13242,Gelin Diamond,92,4473.0,4.179539909631765,4.077173913043478
13243,Never Lost Earrings,3,34.0,4.179539180970899,4.033333333333333
13244,John Medeiros,25,139.0,4.179499170275315,4.4
13245,AllTopBargains,9,143.0,4.179489323953711,4.177777777777778
13246,Clearly Charming,718,3962.0,4.179489054180773,4.434818941504178
13247,The Drop,9,106.0,4.179477292482781,4.044444444444444
13248,Joyplancraft,102,1816.0,4.17947603945812,3.8911764705882352
13249,www.WhatsYourCaliber.com,1,79.0,4.179463806406114,4.2
13250,SecondTill,1,79.0,4.179463806406114,4.2
13251,HomGarden,1,79.0,4.179463806406114,4.2
13252,CONNIE.Y,14,111.0,4.179448827608572,4.635714285714286
13253,Dingion,6,142.0,4.1793836354075165,3.9166666666666665
13254,LynnAround,105,3278.0,4.179378362559875,4.086666666666666
13255,LePort Pty Ltd,5,65.0,4.179375239433176,4.4
13256,AINIAILU,2,104.0,4.17937335126664,4.2
13257,Center Court,41,84.0,4.179357971513425,4.629268292682927
13258,Thorsten,14,90.0,4.179340660864615,4.5
13259,Anmyox,2,156.0,4.179273656465429,4.2
13260,JobSite,1,78.0,4.179273656465429,4.2
13261,shoe lace replacements no tie cover ends tips cm,1,78.0,4.179273656465429,4.2
13262,GBAHFY,53,707.0,4.179252419600096,4.190566037735849
13263,Collegiate Bead Co.,56,78.0,4.179192440254221,4.744642857142857
13264,Ice Gems,403,9134.0,4.179163047223685,3.991563275434243
13265,MYNENEY,7,2088.0,4.179154833362222,4.042857142857143
13266,"AIU Jewelry, Inc.",1,77.0,4.1790799523202455,4.2
13267,My Perfect Nights,1,77.0,4.1790799523202455,4.2
13268,WAVALP,2,154.0,4.1790799523202455,4.2
13269,Mayover,1,77.0,4.1790799523202455,4.2
13270,Charmed Craft,95,883.0,4.178957604326254,3.8242105263157895
13271,Cacotutu,6,2173.0,4.178895774976176,3.983333333333333
13272,twinkle eye,6,38.0,4.178888960146502,3.8333333333333335
13273,zhong home,1,76.0,4.17888259337987,4.2
13274,Lee,4,88.0,4.178871309030914,3.9749999999999996
13275,Ed Heart,49,1483.0,4.17883293656869,4.253061224489796
13276,Endorphin Warrior,18,44.0,4.178826238670613,4.383333333333334
13277,My Trio Rings,14,53.0,4.17879608304776,4.585714285714286
13278,Dailyacc,2,436.0,4.178787000516949,4.199999999999999
13279,Gold and Luster,18,2312.0,4.178751429640482,4.01111111111111
13280,Sotiff,3,166.0,4.178745836418247,4.333333333333333
13281,Amber Culture,7,257.0,4.178724708365883,4.228571428571429
13282,Intrepid Jewelry,10,32.0,4.17868310460946,4.470000000000001
13283,WZMF,2,150.0,4.178681475221584,4.2
13284,Bite Fishing Tackle®,1,75.0,4.178681475221584,4.2
13285,The Good Bead,61,383.0,4.178654632101434,4.5
13286,Om Shanti Crafts,2,235.0,4.178641447796864,4.15
13287,Helen de Lete,137,4678.0,4.178623938158357,4.288321167883212
13288,BlinkingSoul,3,31.0,4.178571627053323,3.1999999999999997
13289,lijuan,10,40.0,4.178563783773698,3.63
13290,MoDTanOiz - Flesh tunnels,89,3074.0,4.178559500204293,4.132584269662922
13291,Zysta,114,11605.0,4.178547361118811,4.157017543859649
13292,GemStorm for Pandora Charms Bracelet,111,716.0,4.178522407035464,3.9702702702702704
13293,ZHUIAI,8,298.0,4.178487689478898,4.3374999999999995
13294,Dazone®,4,374.0,4.1784824202447215,4.025
13295,HXQ566,1,74.0,4.178476489406407,4.2
13296,HXQ567,1,74.0,4.178476489406407,4.2
13297,Mountain Mike's Reproductions Co.,1,74.0,4.178476489406407,4.2
13298,Eyork,1,74.0,4.178476489406407,4.2
13299,HXQ565,1,74.0,4.178476489406407,4.2
13300,Holause,1,74.0,4.178476489406407,4.2
13301,HXQ568,1,74.0,4.178476489406407,4.2
13302,SPGOOD,1,74.0,4.178476489406407,4.2
13303,Never86,28,114.0,4.178452865914335,4.135714285714285
13304,Marjorie Baer,26,123.0,4.178424219792891,4.703846153846154
13305,Gold Chest Jewelers,12,39.0,4.178416240225579,4.391666666666667
13306,Pezebel,6,679.0,4.178392118309162,4.316666666666666
13307,LUV-SPOT,6,734.0,4.178385694930505,4.316666666666666
13308,Victoria Townsend,27,673.0,4.178367603742481,4.218518518518518
13309,SoScene,43,4213.0,4.178334089281354,4.0488372093023255
13310,GMZH,3,234.0,4.178305302912084,4.133333333333334
13311,"OAKLY TEC. CO., LTD.",6,81.0,4.1782712836513465,4.416666666666667
13312,JUANYA,1,73.0,4.1782675232841395,4.2
13313,HEAIJIAN,3,230.0,4.178243769884058,4.233333333333333
13314,OULARIO Chain,3,39.0,4.178175695308519,4.3
13315,MAGIKON,2,101.0,4.1781725541001835,4.2
13316,JEWELTEX,20,69.0,4.178162180831651,4.6
13317,Solarfun,7,133.0,4.178103250697113,4.1571428571428575
13318,"Siskiyou Gifts Co, Inc.",3,146.0,4.1780817766469776,4.466666666666667
13319,wedding ring set,3,210.0,4.1780737102607945,4.2
13320,LHS Charmer,1,72.0,4.1780544597869245,4.2
13321,PRIME INSTINCTS,1,72.0,4.1780544597869245,4.2
13322,YYILIS,1,72.0,4.1780544597869245,4.2
13323,GEOBY,1,72.0,4.1780544597869245,4.2
13324,LAIWU JEWELRY,5,358.0,4.177972239684585,4.2
13325,Kirks Folly,232,464.0,4.17794689104065,4.825862068965517
13326,JYINGUS Shop,41,321.0,4.1779336926880175,4.0
13327,Alex Woo,87,593.0,4.177891651602185,4.045977011494253
13328,DG YIN YUN,4,254.0,4.177874825790963,4.2749999999999995
13329,yuyte,18,354.0,4.177857600891219,3.9166666666666665
13330,The Diamond Channel,50,2245.0,4.177840768622688,4.058
13331,DCUTERQ,1,71.0,4.177837177210558,4.2
13332,BETTY&SARAH Charms for Pandora Bracelets,1,71.0,4.177837177210558,4.2
13333,YIIOCCC,1,71.0,4.177837177210558,4.2
13334,Wougzan,1,71.0,4.177837177210558,4.2
13335,Ximei,2,142.0,4.177837177210558,4.2
13336,Nikky Agency,1,71.0,4.177837177210558,4.2
13337,XSKCAN,1,71.0,4.177837177210558,4.2
13338,Hoops and Loops,13,90.0,4.177827461118414,3.976923076923077
13339,Rockin Angels,46,140.0,4.177742640125717,4.65
13340,MOWEN,16,77.0,4.177736366213244,4.46875
13341,MEPLUS FASHION,4,56.0,4.177715629137813,4.225
13342,YAHILL,4,281.0,4.177671547574053,4.2
13343,EMV Trading,10,56.0,4.177626426252393,4.529999999999999
13344,Nine Swans,1,70.0,4.177615548982663,4.2
13345,Badali,53,168.0,4.1776030137966895,4.266037735849056
13346,Eosmer,3,103.0,4.177596333478882,3.966666666666667
13347,Panchan,13,5537.0,4.177496225391187,4.169230769230769
13348,Inter Cooperation,5,527.0,4.177491926035136,4.18
13349,Awinesn,5,122.0,4.177463178172481,4.0
13350,Mailunyan,2,50.0,4.177463020892271,4.300000000000001
13351,Manste,2,184.0,4.1774611987307555,4.05
13352,SPRINI,5,153.0,4.177401438989408,4.36
13353,Golray,1,69.0,4.177389443416832,4.2
13354,Cardigan Clip,1,69.0,4.177389443416832,4.2
13355,I make it myself,1,69.0,4.177389443416832,4.2
13356,Naturale Jewelry,13,37.0,4.177310500724441,4.823076923076924
13357,La Contessa,30,56.0,4.177288440186223,4.703333333333333
13358,Squareful,7,124.0,4.177239583749412,4.257142857142857
13359,GoShell,4,689.0,4.177228423696454,4.175
13360,FEEL STYLE,18,2751.0,4.177206282288137,4.222222222222222
13361,Yinyun,2,136.0,4.177158723451697,4.2
13362,HUAMI,1,68.0,4.177158723451697,4.2
13363,Jardme,8,643.0,4.177123793587534,4.225
13364,DOWAY JEWELRY,53,1146.0,4.177123451529652,4.286792452830189
13365,Ambrum,28,922.0,4.177119970675366,4.132142857142857
13366,WAWAYA fit pandora charms,7,182.0,4.176941127017283,4.242857142857142
13367,Bingcute,18,1230.0,4.176936625584146,4.183333333333334
13368,HDDA,1,67.0,4.17692324637388,4.2
13369,"Guangzhou Yuchan Trading Co., Ltd",3,201.0,4.17692324637388,4.2
13370,N'ice,1,67.0,4.17692324637388,4.2
13371,jardme factory,5,512.0,4.17687650763834,3.78
13372,DOUBNINE,9,1007.0,4.176872723097364,3.966666666666667
13373,Ericotry,3,213.0,4.176860956349962,3.766666666666667
13374,Hutou locket,5,243.0,4.176859439757759,4.26
13375,Van Unico,22,2454.0,4.176824906599175,4.059090909090909
13376,Diamond Delight,494,8755.0,4.1767565207305095,3.8465587044534413
13377,MaryCrafts,3,299.0,4.176716912744017,3.9
13378,Sweater Clip,1,66.0,4.176682863523608,4.2
13379,Suripow,2,132.0,4.176682863523608,4.2
13380,tingyuan,2,132.0,4.176682863523608,4.2
13381,SREEMA,1,66.0,4.176682863523608,4.2
13382,Hanaive,1,66.0,4.176682863523608,4.2
13383,LZYLL,2,64.0,4.176675628172025,4.35
13384,yeeceen,2,70.0,4.176632421544346,3.95
13385,DUOVEK,4,106.0,4.176606729958242,4.525
13386,Evergreen Enterprises,4,39.0,4.176545518254061,4.4
13387,Zoeyli,2,35.0,4.1765244069691905,4.15
13388,Sumind,9,13509.0,4.176519538922535,4.211111111111111
13389,JEWELRY PARADISE,5,40.0,4.176512018073862,4.42
13390,Gifts Catholic,10,46.0,4.176505214158432,4.0600000000000005
13391,Ritzy Couture by Esme Hecht,19,41.0,4.176505192462364,4.531578947368421
13392,Dilwe,2,60.0,4.176482655523395,4.45
13393,D.RoC,4,260.0,4.176437419981751,4.2
13394,ReisJewelry pandöra charms mother daughter butterfly,2,130.0,4.176437419981751,4.2
13395,ReisJewelry pandöra charms butterfly mother daughter,1,65.0,4.176437419981751,4.2
13396,Circleware,1,65.0,4.176437419981751,4.2
13397,sai sanmarg,1,65.0,4.176437419981751,4.2
13398,Bgoodgirl,4,645.0,4.176414081428009,4.175
13399,HMH Religious Mfg,11,57.0,4.1763954808103145,4.109090909090909
13400,Shankar Jewels,13,35.0,4.176391136357419,3.715384615384615
13401,Ortiz Espinosa,5,36.0,4.176380087887299,4.44
13402,ARG,201,885.0,4.176259773779975,4.525373134328358
13403,EXGOX,111,5431.0,4.176238195017319,4.045045045045045
13404,Song Zhixaun,17,1426.0,4.176202806658388,4.141176470588236
13405,Gypsy World Imports,7,296.0,4.176197430080453,4.285714285714286
13406,PADRIO,1,64.0,4.176186754236876,4.2
13407,KoleImp,1,64.0,4.176186754236876,4.2
13408,Pink Forest,1,64.0,4.176186754236876,4.2
13409,ShiNing Beads,1,64.0,4.176186754236876,4.2
